id_tmp,periodo,legislatura,fecha_presentacion,numero,proponente,grupo_parlamentario,titulo,sumilla,autores,adherentes,seguimiento,iniciativa_agrupadas,numero_simple,fecha_ultima,estado,link_detalle,periodo_inicio,periodo_fin,fecha_registro
2000200100029,Periodo de gobierno 2000 - 2001.,Primera Legislatura Ordinaria 2000,07/28/2000,"Resolución Legislativa del Congreso Nº: 007-2000-CR 11/17/2000 DEROGA LAS RESOLUCIONES DEL CONGRESO 002, 003 Y 004-97-CR Y RESTITUYE A TRES MAGISTRADOS DEL TRIBUNAL CONSTITUCIONAL",Congreso,Frente Independiente Moralizador,"DEROGA LAS RESOLUCIONES DEL CONGRESO 002, 003 Y 004-97-CR Y RESTITUYE A TRES MAGISTRADOS DEL TRIBUNAL CONSTITUCIONAL"," Deroga las Resoluciones del Congreso Nos. 002-97-CR, 003, 97-CR y 004-97-CR, y restituye a tres
Magistrados del Tribunal Constitucional. ","Olivera Vega  Luis Fernando,Cuaresma Sánchez  Carlos Ricardo,Donayre Pasquel  Patricia Elizabeth,Higuchi Miyagawa  Susana,Iberico Nuñez  Luis Carlos Antonio,Pennano Allison  Guido Carlos,Ríos Salcedo  Waldo Enrique,Vásquez Valera  Manuel Alejandro",," 08/08/2000 A comisión Constitución y Reglamento del Congreso
09/08/2000 En comisión Constitución y Reglamento del Congreso
16/11/2000 Dispensado de Dictamen Constitución y Reglamento del Congreso
16/11/2000 Orden del Día
16/11/2000 Aprobado
17/11/2000 Publicado  Resolución Legislativa del Congreso    Nº: 007-2000-CR ",0011,00029,11/17/2000,Promulgado Resolución Legislativa del Congreso,,2000,2001,2021-02-20 22:31:49
2000200100030,Periodo de gobierno 2000 - 2001.,Primera Legislatura Ordinaria 2000,07/28/2000,00030 ,Congreso,Multiparlamentario,TURISMO:PROMOCION AL...,Propone Ley de Promoción al Turismo Receptivo.,"Reggiardo Sayán  Oscar Andrés,Ormeño Malone  Luis Joaquín,Masías Oyanguren  Manuel Alejandro",," 08/08/2000 A comisión Turismo y Telecomunicaciones
09/08/2000 En comisión Turismo y Telecomunicaciones
25/08/2000 A comisión Economía
29/08/2000 En comisión Economía
01/12/2000 Dictamen Favorable Sustitutorio Turismo y Telecomunicaciones   Mayoria ",,00030,12/01/2000,Dictamen,,2000,2001,2021-02-20 22:31:49
2000200100031,Periodo de gobierno 2000 - 2001.,Primera Legislatura Ordinaria 2000,07/28/2000,00031 ,Congreso,Multiparlamentario,UNIVERSIDAD:MODIFICA ART.99°-LEY...,Propone Ley promotora de la capacitación y especialización en Turismo.,"Reggiardo Sayán  Oscar Andrés,D acunha Cuervas  Jorge,Elías Ávalos  José Luis",," 08/08/2000 A comisión Turismo y Telecomunicaciones
08/08/2000 A comisión Educación ,Cultura y Deporte
09/08/2000 En comisión Turismo y Telecomunicaciones
09/08/2000 En comisión Educación ,Cultura y Deporte
17/01/2001 Rechazado de Plano Educación ,Cultura y Deporte
13/06/2001 Dictamen Negativo Turismo y Telecomunicaciones   Unanimidad ",,00031,06/13/2001,Archivo,,2000,2001,2021-02-20 22:31:49
2000200100032,Periodo de gobierno 2000 - 2001.,Primera Legislatura Ordinaria 2000,07/28/2000,00032 ,Congreso,Perú 2000,UNIVERSIDAD:CREA EL SERVICIO UNIVERSITARIO AL AGRO,Propone la Ley del Servicio Universitario al Agro-SERUA.,Reggiardo Sayán  Oscar Andrés,," 08/08/2000 A comisión Agraria
08/08/2000 A comisión Educación ,Cultura y Deporte
09/08/2000 En comisión Agraria
09/08/2000 En comisión Educación ,Cultura y Deporte ",,00032,08/09/2000,En comisión,,2000,2001,2021-02-20 22:31:49
2000200100033,Periodo de gobierno 2000 - 2001.,Primera Legislatura Ordinaria 2000,07/31/2000,00033 ,Congreso,Perú Posible,REFORMA CONST:177° REFORMA SISTEMA ELECTORAL,"Propone Reforma Constitucional del Artículo 177° de la Constitución Política del Perú, vinculado al Sistema Electoral.",Flores-Araoz Esparza  Antero,," 08/08/2000 A comisión Constitución y Reglamento del Congreso
09/08/2000 En comisión Constitución y Reglamento del Congreso
28/06/2001 Al Archivo
02/07/2001 Al Archivo ",,00033,07/02/2001,Archivo,,2000,2001,2021-02-20 22:31:49
2000200100034,Periodo de gobierno 2000 - 2001.,Primera Legislatura Ordinaria 2000,07/31/2000,00034 ,Poder Ejecutivo,vacio,"CONVENIO:ACUERDO PERU-BRASIL,APOYO OBSERVADORES MILITARES","Acuerdo entre el Gobierno de la República del Perú y el Gobierno de la República Federativa del Brasil para la Provisión de Apoyo a las Operaciones de la Misión de Observadores Militares Perú-Ecuador (MOMEP-II), suscrito en la ciudad de Lima, el 9 de junio de 1998.",vacio,," 08/08/2000 A comisión Relaciones Exteriores
15/08/2000 En comisión Relaciones Exteriores ",,00034,08/15/2000,En comisión,,2000,2001,2021-02-20 22:31:49
2000200100035,Periodo de gobierno 2000 - 2001.,Primera Legislatura Ordinaria 2000,08/01/2000,Resolución Legislativa del Congreso Nº: 013-2000-CR 01/12/2001 SUSTITUYE EL NUMERAL 4. DL INISO A) DEL ARTICULO 35º DEL REGLAMENTO DEL CONGRESO DE LA REPUBLICA,Congreso,Perú 2000,SUSTITUYE EL NUMERAL 4. DL INISO A) DEL ARTICULO 35º DEL REGLAMENTO DEL CONGRESO DE LA REPUBLICA," Sustituye el numeral 4, del inciso a) del artículo 35º del Reglamento del Congreso de la
República,relativo a la Comisión de Asuntos Indigenas y Afroperuanos. ",Vega Fernández  Elsa Carmen,," 08/08/2000 A comisión Constitución y Reglamento del Congreso
09/08/2000 En comisión Constitución y Reglamento del Congreso
13/09/2000 A comisión Asuntos Indigenas y Afroperuanos
15/09/2000 En comisión Asuntos Indigenas y Afroperuanos
20/09/2000 Dictamen Favorable Sustitutorio Constitución y Reglamento del Congreso   Mayoria
26/10/2000 Dispensado de Dictamen Asuntos Indigenas y Afroperuanos
26/10/2000 Orden del Día
10/01/2001 Aprobado
12/01/2001 Publicado  Resolución Legislativa del Congreso    Nº: 013-2000-CR ",,00035,01/12/2001,Promulgado Resolución Legislativa del Congreso,,2000,2001,2021-02-20 22:31:49
2000200100036,Periodo de gobierno 2000 - 2001.,Primera Legislatura Ordinaria 2000,08/01/2000,00036 ,Congreso,Perú 2000,VEHICULOS:RESTABLECE IDENTIFICACION-SERVICIO OFICIAL,Restablece la identificación obligatoria de los vehículos para uso o servicio oficial del Estado.,Velit Nuñez  Jorge Miguel,," 08/08/2000 A comisión Infraestructura y Transporte
10/08/2000 En comisión Infraestructura y Transporte
19/10/2000 Dictamen Negativo Infraestructura y Transporte   Mayoria ",,00036,10/19/2000,Archivo,,2000,2001,2021-02-20 22:31:49
2000200100037,Periodo de gobierno 2000 - 2001.,Primera Legislatura Ordinaria 2000,08/01/2000,Decreto Supremo Nº: 00043-2000-MTC 04/25/2001 ,Congreso,Perú Posible,TELECOMUNICACIONES:CONDONA ADEUDOS EMPR.RADIODIFUSION,"Condona, a las empresas de radiodifusión, los adeudos por concepto de tasas y canon, según lo dispone la Ley de Telecomunicaciones, y que se encuentren pendientes de pago a la fecha de la publicación de la presente norma.",Flores-Araoz Esparza  Antero,," 08/08/2000 A comisión Economía
08/08/2000 A comisión Turismo y Telecomunicaciones
09/08/2000 En comisión Economía
09/08/2000 En comisión Turismo y Telecomunicaciones
26/08/2000 Publicado  Decreto Supremo    Nº: 00043-2000-MTC
25/04/2001 Dictamen Negativo Turismo y Telecomunicaciones   Mayoria ",,00037,04/25/2001,Archivo,,2000,2001,2021-02-20 22:31:49
2000200100038,Periodo de gobierno 2000 - 2001.,Primera Legislatura Ordinaria 2000,08/01/2000,00038 ,Congreso,Perú Posible,MAGISTRATURA:NOMBRAMIENTO TRIBUNAL FISCAL-CONSEJO NAC.,"Modifica el artículo 98º, adiciona los artículos 98ºA , 98ºB  y 98ºC y modifica el artículo 99º del Decreto Legislativo Nº 816, Código Tributario; modifica el artículo 2º y adiciona el inciso j) al artículo 21º de la Ley Orgánica del Consejo Nacional de la Magistratura; con el fin de proponer el nombramiento del Tribunal Fiscal por el Consejo Nacional de la Magistratura.",Flores-Araoz Esparza  Antero,," 08/08/2000 A comisión Economía
08/08/2000 A comisión Justicia
09/08/2000 En comisión Economía
09/08/2000 En comisión Justicia
19/10/2000 Rechazado de Plano Justicia ",,00038,10/19/2000,Archivo,,2000,2001,2021-02-20 22:31:49
2000200100039,Periodo de gobierno 2000 - 2001.,Primera Legislatura Ordinaria 2000,08/01/2000,00039 ,Congreso,Perú Posible,"REGISTRO,CERTIF.DOMICILIARIA:DEJA SIN EFECTO NORMAS","Deja sin efecto legal los artículos 4º, 5º, 6º y 7º del Decreto Supremo Nº 022-99-PCM, Normas sobre Registro y Certificación Domiciliaria.",Flores-Araoz Esparza  Antero,, 07/08/2000 Retirado por su Autor ,,00039,08/07/2000,Archivo,,2000,2001,2021-02-20 22:31:49
2000200100040,Periodo de gobierno 2000 - 2001.,Primera Legislatura Ordinaria 2000,08/01/2000,00040 ,Congreso,Perú Posible,ONPE:TACHA JEFES OFICINAS DESCENTRALIZADAS,"Modifica el artículo 24º y adiciona los artículos 24ºA y 24ºB a  la Ley Nº 26480, Ley Orgánica de la Oficina Nacional de Procesos Electorales; referidos a  tachas a los Jefes de las Oficinas Descentralizadas de Procesos Electorales.",Flores-Araoz Esparza  Antero,," 08/08/2000 A comisión Constitución y Reglamento del Congreso
09/08/2000 En comisión Constitución y Reglamento del Congreso ",,00040,08/09/2000,En comisión,,2000,2001,2021-02-20 22:31:49
2000200100041,Periodo de gobierno 2000 - 2001.,Primera Legislatura Ordinaria 2000,08/01/2000,00041 ,Congreso,Perú Posible,TERRORISMO:REGULA SITUACION REQUISITORIADOS POR...,Propone regular situación de requisitoriados por Delito de Terrorismo y/o Traición a la Patria.,Flores-Araoz Esparza  Antero,," 08/08/2000 A comisión Justicia
08/08/2000 A comisión Derechos Humanos y Pacificación
09/08/2000 En comisión Justicia
10/08/2000 En comisión Derechos Humanos y Pacificación
06/12/2000 Dictamen Negativo Derechos Humanos y Pacificación   Mayoria
24/01/2001 Dictamen Favorable Sustitutorio Justicia   Mayoria
19/04/2001 Orden del Día
17/05/2001 Aprobado
18/05/2001 Autógrafa   Sobre Nº: 144
13/06/2001 Promulgado por el Congreso ","0784, 0365",00041,06/13/2001,Promulgado,,2000,2001,2021-02-20 22:31:49
2000200100042,Periodo de gobierno 2000 - 2001.,Primera Legislatura Ordinaria 2000,08/01/2000,00042 ,Congreso,Multiparlamentario,"COLEGIO NOTARIOS:UCAYALI,CREANDO...","Crea el Colegio de Notarios de Ucayali, estableciéndose como sede la ciudad de Pucallpa, distrito de Callería, provincia de Coronel Portillo, departamento de Ucayali.","Flores-Araoz Esparza  Antero,Seijas Dávila  Guiomar,Altuve-Febres Lores  Fernán Romano",," 08/08/2000 A comisión Educación ,Cultura y Deporte
09/08/2000 En comisión Educación ,Cultura y Deporte
21/08/2000 A comisión Justicia
25/08/2000 En comisión Justicia
30/05/2001 Rechazado de Plano Justicia ",,00042,05/30/2001,Archivo,,2000,2001,2021-02-20 22:31:49
2000200100043,Periodo de gobierno 2000 - 2001.,Primera Legislatura Ordinaria 2000,08/01/2000,00043 ,Congreso,Perú Posible,BANCO CENTRAL RESERVA:MODIFICA LEY ORGANICA DEL...,"Modifica los artículos 2º y 51º de la Ley Nº 26123, Ley Orgánica del Banco Central de Reserva del Perú.",Flores-Araoz Esparza  Antero,," 08/08/2000 A comisión Economía
09/08/2000 En comisión Economía
01/09/2000 Rechazado de Plano Economía ",,00043,09/01/2000,Archivo,,2000,2001,2021-02-20 22:31:49
2000200100044,Periodo de gobierno 2000 - 2001.,Primera Legislatura Ordinaria 2000,08/01/2000,00044 ,Congreso,Perú Posible,CAMPAÑA MILITAR 1941:PRECISA BONIFICACIONES EX-COMBATIENTES,"Precisa que las bonificaciones que perciben los vencedores de la Campaña Militar de 1941, en aplicación de la Ley Nº 25208, no están comprendidas en los alcances del Decreto Legislativo Nº 847, mediante el cual se han congelado las remuneraciones, bonificaciones, y en general cualquier retribución por cualquier concepto de los trabajadores y pensionistas de los organismos y entidades del Sector Público.",Flores-Araoz Esparza  Antero,," 08/08/2000 A comisión Presupuesto
08/08/2000 A comisión Defensa Nacional, Orden Interno e Inteligencia
09/08/2000 En comisión Presupuesto
09/08/2000 En comisión Defensa Nacional, Orden Interno e Inteligencia
26/10/2000 Dictamen Negativo Presupuesto   Mayoria
01/12/2000 Dictamen Negativo Defensa Nacional, Orden Interno e Inteligencia   Mayoria ",,00044,12/01/2000,Archivo,,2000,2001,2021-02-20 22:31:49
2000200100045,Periodo de gobierno 2000 - 2001.,Primera Legislatura Ordinaria 2000,08/01/2000,Decreto de Urgencia Nº: 00070-2000 08/13/2000 ,Congreso,Multiparlamentario,"TRABAJO:COMPENSACION TIEMPO SERVICIOS,PRORROGA PLAZO",Propone prorrogar plazo para convenios individuales de sustitución de depositario de la Compensación por Tiempo de Servicios.,"Flores-Araoz Esparza  Antero,Barrón Cebreros  Xavier Rodolfo",," 08/08/2000 A comisión Trabajo y Seguridad Social
09/08/2000 En comisión Trabajo y Seguridad Social
13/08/2000 Publicado  Decreto de Urgencia    Nº: 00070-2000 ",,00045,08/13/2000,Promulgado Decreto de Urgencia,,2000,2001,2021-02-20 22:31:49
2000200100046,Periodo de gobierno 2000 - 2001.,Primera Legislatura Ordinaria 2000,08/01/2000,00046 ,Congreso,Perú Posible,"CODIGO JUST.MILITAR:EXCLUYE MILITARES,POLICIAS EN RETIRO,FUERO","Modifica el inciso l) del artículo 321º del Decreto Ley Nº 23214, Código de Justicia Militar, a fin de excluir a militares y policías en retiro, del fuero militar.",Flores-Araoz Esparza  Antero,," 08/08/2000 A comisión Defensa Nacional, Orden Interno e Inteligencia
08/08/2000 A comisión Justicia
09/08/2000 En comisión Defensa Nacional, Orden Interno e Inteligencia
09/08/2000 En comisión Justicia
30/05/2001 Rechazado de Plano Justicia ",,00046,05/30/2001,Archivo,,2000,2001,2021-02-20 22:31:49
2000200100047,Periodo de gobierno 2000 - 2001.,Primera Legislatura Ordinaria 2000,08/01/2000,"Ley Nº: 27451 05/22/2001 LEY QUE DEROGA LA LEY N°26174 LEY,QUE REGULA EL PROGRAMA DE MIGRACIÓN-INVERSIÓN",Congreso,Perú Posible,"LEY QUE DEROGA LA LEY N°26174 LEY,QUE REGULA EL PROGRAMA DE MIGRACIÓN-INVERSIÓN"," Deroga la Ley N° 26174,Ley que regula el Programa de Migración-Inversión. ",Flores-Araoz Esparza  Antero,," 08/08/2000 A comisión Relaciones Exteriores
15/08/2000 En comisión Relaciones Exteriores
19/04/2001 Dictamen Favorable Sustitutorio Relaciones Exteriores   Mayoria
26/04/2001 Orden del Día
26/04/2001 Aprobado
27/04/2001 Autógrafa   Sobre Nº: 124
21/05/2001 Promulgado
22/05/2001 Publicado  Ley    Nº: 27451 ",0158,00047,05/22/2001,Promulgado Ley,,2000,2001,2021-02-20 22:31:49
2000200100048,Periodo de gobierno 2000 - 2001.,Primera Legislatura Ordinaria 2000,08/01/2000,00048 ,Congreso,Perú Posible,CODIGO PENAL:EJERCICIO ILEGAL DE MEDICINA Y OTROS,"Modifica los artículos 290º, 363º y 364º del Código Penal, relativos al ejercicio ilegal de la medicina y demás profesiones.",Flores-Araoz Esparza  Antero,," 08/08/2000 A comisión Reforma de Códigos
10/08/2000 En comisión Reforma de Códigos
27/09/2000 Dictamen Negativo Reforma de Códigos   Mayoria ",,00048,09/27/2000,Archivo,,2000,2001,2021-02-20 22:31:49
2000200100049,Periodo de gobierno 2000 - 2001.,Primera Legislatura Ordinaria 2000,08/01/2000,00049 ,Congreso,Multiparlamentario,BENEFICENCIA:RESTITUYE BIENES A ENTIDADES RELIGIOSAS,"Establece que dentro del plazo de ciento ochenta días calendarios, las Sociedades de Beneficencia y Juntas de Participación, deben transferir legalmente los bienes que se encuentran bajo su administración, y que son de propiedad de Cofradías, Archicofradías, Congregaciones y demás corporaciones afines, a sus legítimas propietarias.","Flores-Araoz Esparza  Antero,Altuve-Febres Lores  Fernán Romano",," 08/08/2000 A comisión Mujer y Desarrollo Humano
09/08/2000 En comisión Mujer y Desarrollo Humano ",,00049,08/09/2000,En comisión,,2000,2001,2021-02-20 22:31:49
2000200100050,Periodo de gobierno 2000 - 2001.,Primera Legislatura Ordinaria 2000,08/01/2000,00050 ,Congreso,Perú Posible,LIBERADOS PRISIONES:NORMAS PARA...,Propone normas para liberados de prisiones.,Flores-Araoz Esparza  Antero,," 08/08/2000 A comisión Justicia
09/08/2000 En comisión Justicia
07/09/2000 Rechazado de Plano Justicia ",,00050,09/07/2000,Archivo,,2000,2001,2021-02-20 22:31:49
2000200100051,Periodo de gobierno 2000 - 2001.,Primera Legislatura Ordinaria 2000,08/01/2000,00051 ,Congreso,Perú Posible,BANCO PROMOCION DESARROLLO:BANPED-CREA...,"Crea el Banco Peruano de Promoción del Desarrollo, el mismo que podrá ser distinguido con la sigla BANPED.",Flores-Araoz Esparza  Antero,," 08/08/2000 A comisión Economía
08/08/2000 A comisión Pequeña y Microempresa
09/08/2000 En comisión Economía
09/08/2000 En comisión Pequeña y Microempresa
01/09/2000 Rechazado de Plano Economía
05/12/2000 Dictamen Negativo Pequeña y Microempresa   Mayoria ",,00051,12/05/2000,Archivo,,2000,2001,2021-02-20 22:31:49
2000200100052,Periodo de gobierno 2000 - 2001.,Primera Legislatura Ordinaria 2000,08/01/2000,00052 ,Congreso,Perú Posible,REESTRUCTURAC.PATRIMONIAL:MODIFICA ART.38º-CREDITOS,"Modifica el artículo 38º del Texto Unico Ordenado de la Ley de Reestructuración Patrimonial, D.S. Nº 014-99-ITINCI, referido a los créditos comprendidos en los procedimientos.",Flores-Araoz Esparza  Antero,," 08/08/2000 A comisión Economía
09/08/2000 En comisión Economía ",,00052,08/09/2000,En comisión,,2000,2001,2021-02-20 22:31:49
2000200100053,Periodo de gobierno 2000 - 2001.,Primera Legislatura Ordinaria 2000,08/01/2000,00053 ,Congreso,Perú Posible,IMPUESTOS:IGV-OBLIGACION TRIBUTARIA,"Modifica los incisos a) y c) del artículo 4º del Decreto Legislativo Nº 821, Ley del Impuesto General a las Ventas e Impuesto Selectivo al Consumo; sobre nacimiento de la obligación tributaria.",Flores-Araoz Esparza  Antero,," 08/08/2000 A comisión Economía
09/08/2000 En comisión Economía
01/09/2000 Rechazado de Plano Economía ",,00053,09/01/2000,Archivo,,2000,2001,2021-02-20 22:31:49
2000200100054,Periodo de gobierno 2000 - 2001.,Primera Legislatura Ordinaria 2000,08/01/2000,00054 ,Congreso,Perú Posible,CODIGO PROC.CIVIL:REMATE SE REALICE POR MARTILLERO,"Modifica el artículo 731º del Código Procesal Civil, estableciendo que el remate de todo tipo de bienes se realice por martillero.",Flores-Araoz Esparza  Antero,," 08/08/2000 A comisión Reforma de Códigos
10/08/2000 En comisión Reforma de Códigos
14/09/2000 Dictamen Negativo Reforma de Códigos   Mayoria ",0242,00054,09/14/2000,Archivo,,2000,2001,2021-02-20 22:31:49
2000200100055,Periodo de gobierno 2000 - 2001.,Primera Legislatura Ordinaria 2000,08/01/2000,00055 ,Congreso,Perú Posible,CODIGO PENAL:DELITOS CONTRA VOLUNTAD POPULAR,"Tipifica en el Código Penal los Delitos contra la Voluntad Popular. Deroga los artículos 382° al 393° de la Ley N° 26859, Ley Orgánica de Elecciones. Sustituye el Capítulo Unico del Título XVII, Delitos contra el Derecho de Sufragio.",Flores-Araoz Esparza  Antero,," 08/08/2000 A comisión Constitución y Reglamento del Congreso
08/08/2000 A comisión Reforma de Códigos
10/08/2000 En comisión Reforma de Códigos
10/08/2000 En comisión Constitución y Reglamento del Congreso
09/01/2001 Dictamen Favorable Sustitutorio Reforma de Códigos   Mayoria
12/06/2001 Se inhibe de Dictaminar Constitución y Reglamento del Congreso ",,00055,06/12/2001,En comisión,,2000,2001,2021-02-20 22:31:49
2000200100056,Periodo de gobierno 2000 - 2001.,Primera Legislatura Ordinaria 2000,08/01/2000,00056 ,Congreso,Perú Posible,REGLAMENTO CONG:35-COMISION CONSUMIDOR Y USUARIO,Adiciona el numeral 27 al inciso a) del artículo 35º del Texto Unico Ordenado del Reglamento del Congreso de la República; a fin de crear la Comisión del Consumidor y Usuario,Flores-Araoz Esparza  Antero,," 08/08/2000 A comisión Constitución y Reglamento del Congreso
10/08/2000 En comisión Constitución y Reglamento del Congreso
28/06/2001 Al Archivo
05/07/2001 Al Archivo ",,00056,07/05/2001,Archivo,,2000,2001,2021-02-20 22:31:49
2000200100057,Periodo de gobierno 2000 - 2001.,Primera Legislatura Ordinaria 2000,08/01/2000,00057 ,Congreso,Multiparlamentario,TRABAJO:LEY DE TRABAJADORAS DEL HOGAR,Propone Ley de Trabajadoras del Hogar.,"Flores-Araoz Esparza  Antero,Barrón Cebreros  Xavier Rodolfo",," 08/08/2000 A comisión Trabajo y Seguridad Social
10/08/2000 En comisión Trabajo y Seguridad Social
09/05/2001 Dictamen Negativo Trabajo y Seguridad Social   Mayoria ",,00057,05/09/2001,Archivo,,2000,2001,2021-02-20 22:31:49
2000200100058,Periodo de gobierno 2000 - 2001.,Primera Legislatura Ordinaria 2000,08/01/2000,00058 ,Congreso,Perú Posible,MIGRACIONES: CREA CALIDAD MIGRATORIA DE RENTISTA,"Crea la calidad migratoria de rentista, para acoger en el país a nacionales de otros países con ánimo de residencia, que perciban renta de carácter permanente proveniente del exterior.",Flores-Araoz Esparza  Antero,," 08/08/2000 A comisión Relaciones Exteriores
15/08/2000 En comisión Relaciones Exteriores
19/04/2001 Dictamen Negativo Relaciones Exteriores   Mayoria ",,00058,04/19/2001,Archivo,,2000,2001,2021-02-20 22:31:49
